variant,method,chart_id,prediction_path,prediction_exists,schema_valid,scored,correct,total,accuracy,failure_stage,failure_error
V5_plan_detail_no_ma,D_SFT,KALS_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALS_R02.json,True,True,True,10,25,0.4,,
V5_plan_detail_no_ma,D_SFT,KALW_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALW_R02.json,True,True,True,11,25,0.44,,
V5_plan_detail_no_ma,D_SFT,KAMA_R04-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAMA_R04-Y.json,True,True,True,11,25,0.44,,
V5_plan_detail_no_ma,D_SFT,KAMA_R13-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAMA_R13-Y.json,True,True,True,10,25,0.4,,
V5_plan_detail_no_ma,D_SFT,KANJ_R14,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KANJ_R14.json,True,False,False,,,,schema_validation,chart_id: 'K2100_L14' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'K2100' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAPC_R01LY,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAPC_R01LY.json,True,True,True,12,25,0.48,,
V5_plan_detail_no_ma,D_SFT,KAPC_R01LZ,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAPC_R01LZ.json,True,True,True,12,25,0.48,,
V5_plan_detail_no_ma,D_SFT,KARV_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KARV_R18.json,True,False,False,,,,schema_validation,chart_id: 'KWD_I24' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KWD' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KARV_R28,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KARV_R28.json,True,True,True,9,25,0.36,,
V5_plan_detail_no_ma,D_SFT,KAAA_R03,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAA_R03.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAAA_R21,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAA_R21.json,True,False,False,,,,schema_validation,chart_id: 'KMCLE_V09' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KMCLE' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAAF_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAF_R06.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KAAF_R14,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAF_R14.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KAAF_R24,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAF_R24.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAAS_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAS_R05.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KAAS_R23,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAAS_R23.json,True,False,False,,,,schema_validation,chart_id: 'KPE7_I023' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KPE7' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KABI_R17L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KABI_R17L.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KABI_R35R,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KABI_R35R.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KABR_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KABR_R13.json,True,False,False,,,,schema_validation,chart_id: 'KHATH_I1302' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KHATH' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KABR_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KABR_R17.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KABR_R31,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KABR_R31.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KACJ_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACJ_R05.json,True,False,False,,,,schema_validation,chart_id: 'KHASER_L911' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KHASER' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KACJ_R23,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACJ_R23.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KACK_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACK_R06.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KACK_R15,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACK_R15.json,True,True,True,11,19,0.5789473684210527,,
V5_plan_detail_no_ma,D_SFT,KACP_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACP_R18.json,True,True,True,11,19,0.5789473684210527,,
V5_plan_detail_no_ma,D_SFT,KACP_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACP_R36.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KACQ_R15,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACQ_R15.json,True,False,False,,,,schema_validation,chart_id: 'KPRAG_I15' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KPRAG' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KACQ_R33,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACQ_R33.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KACY_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KACY_R04.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KADC_R16,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADC_R16.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KADC_R34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADC_R34.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KADF_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADF_R04.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KADH_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADH_R18.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KADH_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADH_R36.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KADM_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADM_R13.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KADM_R31,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KADM_R31.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAEG_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAEG_R04.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KAEG_R22,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAEG_R22.json,True,False,False,,,,schema_validation,chart_id: 'KQ00_L22' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KQ00' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAEL_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAEL_R17.json,True,False,False,,,,schema_validation,chart_id: 'K2321_K17' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'K2321' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAEL_R35,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAEL_R35.json,True,True,True,11,19,0.5789473684210527,,
V5_plan_detail_no_ma,D_SFT,KAFJ_R09,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFJ_R09.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAFJ_R27,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFJ_R27.json,True,False,False,,,,schema_validation,chart_id: 'KNEST_I06' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KNEST' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAFP_R16,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFP_R16.json,True,False,False,,,,schema_validation,chart_id: 'KJORG_I06' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KJORG' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAFP_R34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFP_R34.json,True,False,False,,,,schema_validation,chart_id: 'KJorga_I04' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KJorga' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAFW_R16L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFW_R16L.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAFW_R16R,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAFW_R16R.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KAGO_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAGO_R18.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KAGO_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAGO_R36.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KAGZ_R09,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAGZ_R09.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAGZ_R27,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAGZ_R27.json,True,False,False,,,,schema_validation,chart_id: 'KTECU_L350' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KTECU' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAHN_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAHN_R02.json,True,False,False,,,,schema_validation,chart_id: 'KUMIL_L05' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KUMIL' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAHN_R09,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAHN_R09.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KAHN_R20,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAHN_R20.json,True,False,False,,,,schema_validation,chart_id: 'KTHUD_I07' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KTHUD' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAIA_R08,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIA_R08.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KAIA_R12,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIA_R12.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KAIA_R26,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIA_R26.json,False,False,False,,,,missing_prediction,prediction json does not exist
V5_plan_detail_no_ma,D_SFT,KAIG_R09,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIG_R09.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KAIG_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIG_R17.json,True,False,False,,,,schema_validation,chart_id: 'KZOXY_L15' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KZOXY' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAIG_R27,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIG_R27.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KAIK_R07,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIK_R07.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KAIK_R25,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIK_R25.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KAIO_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIO_R02.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KAIO_R20,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIO_R20.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KAIT_R16,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIT_R16.json,True,False,False,,,,schema_validation,chart_id: 'KGZ_GPZ' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KGZ' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAIT_R34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIT_R34.json,True,False,False,,,,schema_validation,chart_id: 'KUNDR_L383' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KUNDR' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAIV_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIV_R06.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KAIV_R24,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIV_R24.json,True,False,False,,,,schema_validation,chart_id: 'K3000_L007' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'K3000' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KAIZ_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIZ_R04.json,False,False,False,,,,missing_prediction,prediction json does not exist
V5_plan_detail_no_ma,D_SFT,KAIZ_R22,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAIZ_R22.json,True,True,True,13,19,0.6842105263157895,,
V5_plan_detail_no_ma,D_SFT,KAJR_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAJR_R06.json,True,True,True,17,19,0.8947368421052632,,
V5_plan_detail_no_ma,D_SFT,KAJR_R24,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAJR_R24.json,True,True,True,12,19,0.631578947368421,,
V5_plan_detail_no_ma,D_SFT,KAKO_R11,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAKO_R11.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KAKO_R29,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KAKO_R29.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KALI_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALI_R13.json,True,True,True,16,19,0.8421052631578947,,
V5_plan_detail_no_ma,D_SFT,KALI_R31,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALI_R31.json,True,True,True,14,19,0.7368421052631579,,
V5_plan_detail_no_ma,D_SFT,KALM_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALM_R04.json,True,False,False,,,,schema_validation,chart_id: 'KCTAF_L04' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KCTAF' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KALN_R11,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALN_R11.json,True,True,True,15,19,0.7894736842105263,,
V5_plan_detail_no_ma,D_SFT,KALO_R12,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALO_R12.json,True,False,False,,,,schema_validation,chart_id: 'KUCTE_I073' does not match '^[A-Z]{4}_[A-Z0-9\\-]+$'; procedure.airport: 'KUCTE' does not match '^[A-Z]{4}$'
V5_plan_detail_no_ma,D_SFT,KALO_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALO_R18.json,True,True,True,18,19,0.9473684210526315,,
V5_plan_detail_no_ma,D_SFT,KALS_R20,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V5_plan_detail_no_ma\D_SFT\predictions\V5_plan_detail_no_ma_D_SFT\canonical_json\KALS_R20.json,True,False,False,,,,schema_validation,missed_approach.legs.1.answers.Q1_fix_ident.value: 'ALAMOSA' is not valid under any of the given schemas; missed_approach.legs.2.answers.Q1_fix_ident.value: 'ALAMOSA' is not valid under any of the given schemas
